policy_id,payment_date,scheduled_amount,actual_amount,status,payment_schedule
P001443,2020-06-12,52.74,52.74,Paid,Monthly
P001443,2020-07-12,52.74,52.74,Paid,Monthly
P001443,2020-08-11,52.74,52.74,Paid,Monthly
P001443,2020-09-10,52.74,52.74,Paid,Monthly
P001443,2020-10-10,52.74,52.74,Paid,Monthly
P001443,2020-11-09,52.74,52.74,Paid,Monthly
P001443,2020-12-09,52.74,52.74,Paid,Monthly
P001443,2021-01-08,52.74,52.74,Paid,Monthly
P001443,2021-02-07,52.74,52.74,Paid,Monthly
P001443,2021-03-09,52.74,52.74,Paid,Monthly
P001443,2021-04-08,52.74,52.74,Paid,Monthly
P001444,2019-09-15,80.9,80.9,Paid,Monthly
P001444,2019-10-15,80.9,80.9,Paid,Monthly
P001444,2019-11-14,80.9,80.9,Paid,Monthly
P001444,2019-12-14,80.9,80.9,Paid,Monthly
P001444,2020-01-13,80.9,80.9,Paid,Monthly
P001444,2020-02-12,80.9,80.9,Paid,Monthly
P001444,2020-03-13,80.9,80.9,Paid,Monthly
P001444,2020-04-12,80.9,80.9,Paid,Monthly
P001444,2020-05-12,80.9,80.9,Paid,Monthly
P001444,2020-06-11,80.9,80.9,Paid,Monthly
P001444,2020-07-11,80.9,84.94,Late,Monthly
P001444,2020-08-10,80.9,80.9,Paid,Monthly
P001445,2022-03-02,284.18,284.18,Paid,Quarterly
P001445,2022-05-31,284.18,284.18,Paid,Quarterly
P001445,2022-08-29,284.18,284.18,Paid,Quarterly
P001445,2022-11-27,284.18,284.18,Paid,Quarterly
P001446,2020-02-25,131.65,131.65,Paid,Monthly
P001446,2020-03-26,131.65,131.65,Paid,Monthly
P001446,2020-04-25,131.65,131.65,Paid,Monthly
P001446,2020-05-25,131.65,131.65,Paid,Monthly
P001446,2020-06-24,131.65,131.65,Paid,Monthly
P001446,2020-07-24,131.65,131.65,Paid,Monthly
P001447,2019-05-21,855.97,855.97,Paid,Semi-Annual
P001448,2022-02-09,480.1,480.1,Paid,Quarterly
P001448,2022-05-10,480.1,480.1,Paid,Quarterly
P001448,2022-08-08,480.1,480.1,Paid,Quarterly
P001448,2022-11-06,480.1,480.1,Paid,Quarterly
P001449,2020-02-29,66.96,66.96,Paid,Monthly
P001449,2020-03-30,66.96,66.96,Paid,Monthly
P001449,2020-04-29,66.96,66.96,Paid,Monthly
P001449,2020-05-29,66.96,66.96,Paid,Monthly
P001449,2020-06-28,66.96,66.96,Paid,Monthly
P001449,2020-07-28,66.96,66.96,Paid,Monthly
P001449,2020-08-27,66.96,66.96,Paid,Monthly
P001449,2020-09-26,66.96,66.96,Paid,Monthly
P001449,2020-10-26,66.96,66.96,Paid,Monthly
P001449,2020-11-25,66.96,66.96,Paid,Monthly
P001449,2020-12-25,66.96,66.96,Paid,Monthly
P001449,2021-01-24,66.96,66.96,Paid,Monthly
P001450,2022-04-15,1023.24,1023.24,Paid,Semi-Annual
P001451,2020-03-18,61.28,61.28,Paid,Monthly
P001451,2020-04-17,61.28,61.28,Paid,Monthly
P001451,2020-05-17,61.28,61.28,Paid,Monthly
P001451,2020-06-16,61.28,61.28,Paid,Monthly
P001451,2020-07-16,61.28,61.28,Paid,Monthly
P001451,2020-08-15,61.28,61.28,Paid,Monthly
P001451,2020-09-14,61.28,61.28,Paid,Monthly
P001451,2020-10-14,61.28,64.35,Late,Monthly
P001451,2020-11-13,61.28,61.28,Paid,Monthly
P001451,2020-12-13,61.28,61.28,Paid,Monthly
P001451,2021-01-12,61.28,61.28,Paid,Monthly
P001451,2021-02-11,61.28,61.28,Paid,Monthly
P001452,2020-04-22,216.34,216.34,Paid,Monthly
P001452,2020-05-22,216.34,216.34,Paid,Monthly
P001452,2020-06-21,216.34,216.34,Paid,Monthly
P001452,2020-07-21,216.34,216.34,Paid,Monthly
P001452,2020-08-20,216.34,216.34,Paid,Monthly
P001452,2020-09-19,216.34,216.34,Paid,Monthly
P001452,2020-10-19,216.34,216.34,Paid,Monthly
P001452,2020-11-18,216.34,216.34,Paid,Monthly
P001452,2020-12-18,216.34,216.34,Paid,Monthly
P001452,2021-01-17,216.34,216.34,Paid,Monthly
P001452,2021-02-16,216.34,216.34,Paid,Monthly
P001452,2021-03-18,216.34,216.34,Paid,Monthly
P001454,2019-10-30,243.12,243.12,Paid,Quarterly
P001454,2020-01-28,243.12,243.12,Paid,Quarterly
P001454,2020-04-27,243.12,243.12,Paid,Quarterly
P001454,2020-07-26,243.12,243.12,Paid,Quarterly
P001455,2022-05-05,211.28,211.28,Paid,Monthly
P001455,2022-06-04,211.28,211.28,Paid,Monthly
P001455,2022-07-04,211.28,211.28,Paid,Monthly
P001455,2022-08-03,211.28,211.28,Paid,Monthly
P001455,2022-09-02,211.28,211.28,Paid,Monthly
P001455,2022-10-02,211.28,211.28,Paid,Monthly
P001456,2019-01-06,109.97,109.97,Paid,Monthly
P001456,2019-02-05,109.97,109.97,Paid,Monthly
P001456,2019-03-07,109.97,109.97,Paid,Monthly
P001456,2019-04-06,109.97,109.97,Paid,Monthly
P001456,2019-05-06,109.97,109.97,Paid,Monthly
P001456,2019-06-05,109.97,109.97,Paid,Monthly
P001456,2019-07-05,109.97,109.97,Paid,Monthly
P001456,2019-08-04,109.97,109.97,Paid,Monthly
P001456,2019-09-03,109.97,109.97,Paid,Monthly
P001456,2019-10-03,109.97,109.97,Paid,Monthly
P001456,2019-11-02,109.97,109.97,Paid,Monthly
P001456,2019-12-02,109.97,109.97,Paid,Monthly
P001457,2020-07-21,97.33,97.33,Paid,Monthly
P001457,2020-08-20,97.33,97.33,Paid,Monthly
P001457,2020-09-19,97.33,97.33,Paid,Monthly
P001457,2020-10-19,97.33,102.2,Late,Monthly
P001457,2020-11-18,97.33,97.33,Paid,Monthly
P001457,2020-12-18,97.33,97.33,Paid,Monthly
P001457,2021-01-17,97.33,97.33,Paid,Monthly
P001457,2021-02-16,97.33,97.33,Paid,Monthly
P001457,2021-03-18,97.33,97.33,Paid,Monthly
P001457,2021-04-17,97.33,97.33,Paid,Monthly
P001457,2021-05-17,97.33,97.33,Paid,Monthly
P001457,2021-06-16,97.33,97.33,Paid,Monthly
P001458,2019-10-24,542.71,542.71,Paid,Semi-Annual
P001459,2019-09-24,101.73,101.73,Paid,Monthly
P001459,2019-10-24,101.73,101.73,Paid,Monthly
P001459,2019-11-23,101.73,101.73,Paid,Monthly
P001459,2019-12-23,101.73,101.73,Paid,Monthly
P001459,2020-01-22,101.73,101.73,Paid,Monthly
P001459,2020-02-21,101.73,101.73,Paid,Monthly
P001460,2022-01-11,96.98,96.98,Paid,Monthly
P001460,2022-02-10,96.98,96.98,Paid,Monthly
P001460,2022-03-12,96.98,96.98,Paid,Monthly
P001460,2022-04-11,96.98,96.98,Paid,Monthly
P001460,2022-05-11,96.98,96.98,Paid,Monthly
P001460,2022-06-10,96.98,96.98,Paid,Monthly
P001460,2022-07-10,96.98,96.98,Paid,Monthly
P001460,2022-08-09,96.98,96.98,Paid,Monthly
P001460,2022-09-08,96.98,96.98,Paid,Monthly
P001460,2022-10-08,96.98,96.98,Paid,Monthly
P001460,2022-11-07,96.98,96.98,Paid,Monthly
P001460,2022-12-07,96.98,96.98,Paid,Monthly
P001461,2020-05-28,69.6,69.6,Paid,Monthly
P001461,2020-06-27,69.6,69.6,Paid,Monthly
P001461,2020-07-27,69.6,69.6,Paid,Monthly
P001461,2020-08-26,69.6,69.6,Paid,Monthly
P001461,2020-09-25,69.6,69.6,Paid,Monthly
P001461,2020-10-25,69.6,69.6,Paid,Monthly
P001461,2020-11-24,69.6,69.6,Paid,Monthly
P001461,2020-12-24,69.6,69.6,Paid,Monthly
P001461,2021-01-23,69.6,69.6,Paid,Monthly
P001461,2021-02-22,69.6,69.6,Paid,Monthly
P001461,2021-03-24,69.6,69.6,Paid,Monthly
P001461,2021-04-23,69.6,69.6,Paid,Monthly
P001462,2019-12-24,104.23,104.23,Paid,Monthly
P001462,2020-01-23,104.23,104.23,Paid,Monthly
P001462,2020-02-22,104.23,104.23,Paid,Monthly
P001462,2020-03-23,104.23,104.23,Paid,Monthly
P001462,2020-04-22,104.23,104.23,Paid,Monthly
P001462,2020-05-22,104.23,104.23,Paid,Monthly
P001462,2020-06-21,104.23,104.23,Paid,Monthly
P001462,2020-07-21,104.23,104.23,Paid,Monthly
P001462,2020-08-20,104.23,104.23,Paid,Monthly
P001462,2020-09-19,104.23,104.23,Paid,Monthly
P001462,2020-10-19,104.23,104.23,Paid,Monthly
P001462,2020-11-18,104.23,104.23,Paid,Monthly
P001463,2019-08-14,575.7,575.7,Paid,Quarterly
P001463,2019-11-12,575.7,575.7,Paid,Quarterly
P001464,2022-09-15,67.61,67.61,Paid,Monthly
P001464,2022-10-15,67.61,67.61,Paid,Monthly
P001464,2022-11-14,67.61,67.61,Paid,Monthly
P001464,2022-12-14,67.61,67.61,Paid,Monthly
P001464,2023-01-13,67.61,67.61,Paid,Monthly
P001464,2023-02-12,67.61,67.61,Paid,Monthly
P001464,2023-03-14,67.61,67.61,Paid,Monthly
P001464,2023-04-13,67.61,67.61,Paid,Monthly
P001464,2023-05-13,67.61,67.61,Paid,Monthly
P001464,2023-06-12,67.61,67.61,Paid,Monthly
P001464,2023-07-12,67.61,67.61,Paid,Monthly
P001464,2023-08-11,67.61,67.61,Paid,Monthly
P001466,2019-09-27,78.66,78.66,Paid,Monthly
P001466,2019-10-27,78.66,78.66,Paid,Monthly
P001466,2019-11-26,78.66,78.66,Paid,Monthly
P001466,2019-12-26,78.66,78.66,Paid,Monthly
P001466,2020-01-25,78.66,78.66,Paid,Monthly
P001466,2020-02-24,78.66,78.66,Paid,Monthly
P001467,2019-01-31,93.37,93.37,Paid,Monthly
P001467,2019-03-02,93.37,93.37,Paid,Monthly
P001467,2019-04-01,93.37,93.37,Paid,Monthly
P001467,2019-05-01,93.37,93.37,Paid,Monthly
P001467,2019-05-31,93.37,93.37,Paid,Monthly
P001467,2019-06-30,93.37,93.37,Paid,Monthly
P001467,2019-07-30,93.37,93.37,Paid,Monthly
P001467,2019-08-29,93.37,93.37,Paid,Monthly
P001467,2019-09-28,93.37,93.37,Paid,Monthly
P001467,2019-10-28,93.37,93.37,Paid,Monthly
P001467,2019-11-27,93.37,93.37,Paid,Monthly
P001467,2019-12-27,93.37,93.37,Paid,Monthly
P001468,2021-01-03,63.37,63.37,Paid,Monthly
P001468,2021-02-02,63.37,63.37,Paid,Monthly
P001468,2021-03-04,63.37,63.37,Paid,Monthly
P001468,2021-04-03,63.37,63.37,Paid,Monthly
P001468,2021-05-03,63.37,63.37,Paid,Monthly
P001468,2021-06-02,63.37,63.37,Paid,Monthly
P001468,2021-07-02,63.37,63.37,Paid,Monthly
P001468,2021-08-01,63.37,63.37,Paid,Monthly
P001468,2021-08-31,63.37,63.37,Paid,Monthly
P001468,2021-09-30,63.37,63.37,Paid,Monthly
P001468,2021-10-30,63.37,63.37,Paid,Monthly
P001468,2021-11-29,63.37,63.37,Paid,Monthly
P001469,2020-05-02,200.63,200.63,Paid,Monthly
P001469,2020-06-01,200.63,200.63,Paid,Monthly
P001469,2020-07-01,200.63,200.63,Paid,Monthly
P001469,2020-07-31,200.63,200.63,Paid,Monthly
P001469,2020-08-30,200.63,200.63,Paid,Monthly
P001469,2020-09-29,200.63,200.63,Paid,Monthly
P001469,2020-10-29,200.63,200.63,Paid,Monthly
P001469,2020-11-28,200.63,200.63,Paid,Monthly
P001469,2020-12-28,200.63,200.63,Paid,Monthly
P001469,2021-01-27,200.63,200.63,Paid,Monthly
P001469,2021-02-26,200.63,200.63,Paid,Monthly
P001469,2021-03-28,200.63,200.63,Paid,Monthly
P001470,2022-04-20,326.45,326.45,Paid,Semi-Annual
P001471,2020-10-25,141.11,141.11,Paid,Monthly
P001471,2020-11-24,141.11,141.11,Paid,Monthly
P001471,2020-12-24,141.11,141.11,Paid,Monthly
P001471,2021-01-23,141.11,141.11,Paid,Monthly
P001471,2021-02-22,141.11,141.11,Paid,Monthly
P001471,2021-03-24,141.11,141.11,Paid,Monthly
P001471,2021-04-23,141.11,141.11,Paid,Monthly
P001471,2021-05-23,141.11,141.11,Paid,Monthly
P001471,2021-06-22,141.11,141.11,Paid,Monthly
P001471,2021-07-22,141.11,141.11,Paid,Monthly
P001471,2021-08-21,141.11,141.11,Paid,Monthly
P001471,2021-09-20,141.11,141.11,Paid,Monthly
P001472,2019-02-02,56.41,56.41,Paid,Monthly
P001472,2019-03-04,56.41,56.41,Paid,Monthly
P001472,2019-04-03,56.41,56.41,Paid,Monthly
P001472,2019-05-03,56.41,56.41,Paid,Monthly
P001472,2019-06-02,56.41,56.41,Paid,Monthly
P001472,2019-07-02,56.41,56.41,Paid,Monthly
P001472,2019-08-01,56.41,56.41,Paid,Monthly
P001472,2019-08-31,56.41,56.41,Paid,Monthly
P001472,2019-09-30,56.41,56.41,Paid,Monthly
P001472,2019-10-30,56.41,56.41,Paid,Monthly
P001472,2019-11-29,56.41,56.41,Paid,Monthly
P001472,2019-12-29,56.41,56.41,Paid,Monthly
P001473,2019-12-23,136.97,136.97,Paid,Monthly
P001473,2020-01-22,136.97,136.97,Paid,Monthly
P001473,2020-02-21,136.97,136.97,Paid,Monthly
P001473,2020-03-22,136.97,136.97,Paid,Monthly
P001473,2020-04-21,136.97,136.97,Paid,Monthly
P001473,2020-05-21,136.97,136.97,Paid,Monthly
P001473,2020-06-20,136.97,136.97,Paid,Monthly
P001473,2020-07-20,136.97,136.97,Paid,Monthly
P001473,2020-08-19,136.97,136.97,Paid,Monthly
P001473,2020-09-18,136.97,136.97,Paid,Monthly
P001473,2020-10-18,136.97,136.97,Paid,Monthly
P001473,2020-11-17,136.97,136.97,Paid,Monthly
P001474,2020-06-27,132.93,132.93,Paid,Monthly
P001474,2020-07-27,132.93,132.93,Paid,Monthly
P001474,2020-08-26,132.93,132.93,Paid,Monthly
P001474,2020-09-25,132.93,132.93,Paid,Monthly
P001474,2020-10-25,132.93,132.93,Paid,Monthly
P001474,2020-11-24,132.93,132.93,Paid,Monthly
P001474,2020-12-24,132.93,132.93,Paid,Monthly
P001474,2021-01-23,132.93,132.93,Paid,Monthly
P001474,2021-02-22,132.93,132.93,Paid,Monthly
P001474,2021-03-24,132.93,132.93,Paid,Monthly
P001474,2021-04-23,132.93,132.93,Paid,Monthly
P001474,2021-05-23,132.93,132.93,Paid,Monthly
P001475,2019-04-18,54.19,54.19,Paid,Monthly
P001475,2019-05-18,54.19,54.19,Paid,Monthly
P001475,2019-06-17,54.19,54.19,Paid,Monthly
P001475,2019-07-17,54.19,54.19,Paid,Monthly
P001475,2019-08-16,54.19,54.19,Paid,Monthly
P001475,2019-09-15,54.19,54.19,Paid,Monthly
P001475,2019-10-15,54.19,54.19,Paid,Monthly
P001475,2019-11-14,54.19,54.19,Paid,Monthly
P001475,2019-12-14,54.19,54.19,Paid,Monthly
P001475,2020-01-13,54.19,54.19,Paid,Monthly
P001475,2020-02-12,54.19,54.19,Paid,Monthly
P001475,2020-03-13,54.19,54.19,Paid,Monthly
P001476,2019-09-17,1619.63,1619.63,Paid,Semi-Annual
P001477,2021-05-12,612.76,612.76,Paid,Semi-Annual
P001478,2021-12-13,64.48,64.48,Paid,Monthly
P001478,2022-01-12,64.48,64.48,Paid,Monthly
P001478,2022-02-11,64.48,64.48,Paid,Monthly
P001478,2022-03-13,64.48,64.48,Paid,Monthly
P001478,2022-04-12,64.48,64.48,Paid,Monthly
P001478,2022-05-12,64.48,64.48,Paid,Monthly
P001478,2022-06-11,64.48,64.48,Paid,Monthly
P001478,2022-07-11,64.48,64.48,Paid,Monthly
P001478,2022-08-10,64.48,64.48,Paid,Monthly
P001478,2022-09-09,64.48,64.48,Paid,Monthly
P001478,2022-10-09,64.48,64.48,Paid,Monthly
P001478,2022-11-08,64.48,64.48,Paid,Monthly
P001479,2019-08-21,390.3,390.3,Paid,Quarterly
P001479,2019-11-19,390.3,390.3,Paid,Quarterly
P001479,2020-02-17,390.3,390.3,Paid,Quarterly
P001479,2020-05-17,390.3,390.3,Paid,Quarterly
P001480,2019-05-11,498.07,498.07,Paid,Semi-Annual
P001481,2021-09-02,104.95,104.95,Paid,Monthly
P001481,2021-10-02,104.95,104.95,Paid,Monthly
P001481,2021-11-01,104.95,104.95,Paid,Monthly
P001481,2021-12-01,104.95,110.2,Late,Monthly
P001481,2021-12-31,104.95,104.95,Paid,Monthly
P001481,2022-01-30,104.95,104.95,Paid,Monthly
P001481,2022-03-01,104.95,104.95,Paid,Monthly
P001481,2022-03-31,104.95,104.95,Paid,Monthly
P001481,2022-04-30,104.95,104.95,Paid,Monthly
P001481,2022-05-30,104.95,104.95,Paid,Monthly
P001481,2022-06-29,104.95,104.95,Paid,Monthly
P001481,2022-07-29,104.95,104.95,Paid,Monthly
P001482,2021-07-07,81.63,81.63,Paid,Monthly
P001482,2021-08-06,81.63,81.63,Paid,Monthly
P001482,2021-09-05,81.63,81.63,Paid,Monthly
P001482,2021-10-05,81.63,81.63,Paid,Monthly
P001482,2021-11-04,81.63,81.63,Paid,Monthly
P001482,2021-12-04,81.63,81.63,Paid,Monthly
P001484,2021-11-17,285.6,285.6,Paid,Quarterly
P001484,2022-02-15,285.6,285.6,Paid,Quarterly
P001485,2022-04-30,464.62,464.62,Paid,Semi-Annual
P001486,2019-08-12,917.75,917.75,Paid,Semi-Annual
P001487,2021-07-14,160.32,160.32,Paid,Monthly
P001487,2021-08-13,160.32,160.32,Paid,Monthly
P001487,2021-09-12,160.32,160.32,Paid,Monthly
P001487,2021-10-12,160.32,160.32,Paid,Monthly
P001487,2021-11-11,160.32,160.32,Paid,Monthly
P001487,2021-12-11,160.32,160.32,Paid,Monthly
P001487,2022-01-10,160.32,160.32,Paid,Monthly
P001487,2022-02-09,160.32,160.32,Paid,Monthly
P001487,2022-03-11,160.32,160.32,Paid,Monthly
P001487,2022-04-10,160.32,160.32,Paid,Monthly
P001487,2022-05-10,160.32,160.32,Paid,Monthly
P001487,2022-06-09,160.32,160.32,Paid,Monthly
P001488,2021-10-28,79.89,79.89,Paid,Monthly
P001488,2021-11-27,79.89,0.0,Missed,Monthly
P001488,2021-12-27,79.89,79.89,Paid,Monthly
P001488,2022-01-26,79.89,79.89,Paid,Monthly
P001488,2022-02-25,79.89,79.89,Paid,Monthly
P001488,2022-03-27,79.89,79.89,Paid,Monthly
P001488,2022-04-26,79.89,79.89,Paid,Monthly
P001488,2022-05-26,79.89,79.89,Paid,Monthly
P001488,2022-06-25,79.89,79.89,Paid,Monthly
P001488,2022-07-25,79.89,79.89,Paid,Monthly
P001488,2022-08-24,79.89,79.89,Paid,Monthly
P001488,2022-09-23,79.89,79.89,Paid,Monthly
P001489,2020-03-29,156.62,156.62,Paid,Monthly
P001489,2020-04-28,156.62,156.62,Paid,Monthly
P001489,2020-05-28,156.62,156.62,Paid,Monthly
P001489,2020-06-27,156.62,156.62,Paid,Monthly
P001489,2020-07-27,156.62,156.62,Paid,Monthly
P001489,2020-08-26,156.62,156.62,Paid,Monthly
P001489,2020-09-25,156.62,156.62,Paid,Monthly
P001489,2020-10-25,156.62,156.62,Paid,Monthly
P001489,2020-11-24,156.62,156.62,Paid,Monthly
P001489,2020-12-24,156.62,156.62,Paid,Monthly
P001489,2021-01-23,156.62,164.45,Late,Monthly
P001489,2021-02-22,156.62,156.62,Paid,Monthly
P001490,2022-06-13,46.56,46.56,Paid,Monthly
P001490,2022-07-13,46.56,46.56,Paid,Monthly
P001490,2022-08-12,46.56,46.56,Paid,Monthly
P001490,2022-09-11,46.56,46.56,Paid,Monthly
P001490,2022-10-11,46.56,46.56,Paid,Monthly
P001490,2022-11-10,46.56,46.56,Paid,Monthly
P001490,2022-12-10,46.56,46.56,Paid,Monthly
P001490,2023-01-09,46.56,46.56,Paid,Monthly
P001490,2023-02-08,46.56,46.56,Paid,Monthly
P001490,2023-03-10,46.56,46.56,Paid,Monthly
P001490,2023-04-09,46.56,46.56,Paid,Monthly
P001490,2023-05-09,46.56,46.56,Paid,Monthly
P001491,2019-03-30,75.31,75.31,Paid,Monthly
P001491,2019-04-29,75.31,75.31,Paid,Monthly
P001491,2019-05-29,75.31,75.31,Paid,Monthly
P001491,2019-06-28,75.31,75.31,Paid,Monthly
P001491,2019-07-28,75.31,75.31,Paid,Monthly
P001491,2019-08-27,75.31,75.31,Paid,Monthly
P001492,2022-09-11,191.87,191.87,Paid,Quarterly
P001492,2022-12-10,191.87,191.87,Paid,Quarterly
P001492,2023-03-10,191.87,191.87,Paid,Quarterly
P001492,2023-06-08,191.87,191.87,Paid,Quarterly
P001493,2021-12-03,121.72,121.72,Paid,Monthly
P001493,2022-01-02,121.72,121.72,Paid,Monthly
P001493,2022-02-01,121.72,121.72,Paid,Monthly
P001493,2022-03-03,121.72,121.72,Paid,Monthly
P001493,2022-04-02,121.72,121.72,Paid,Monthly
P001493,2022-05-02,121.72,121.72,Paid,Monthly
P001494,2020-09-09,248.17,248.17,Paid,Quarterly
P001494,2020-12-08,248.17,248.17,Paid,Quarterly
P001495,2021-07-27,216.19,216.19,Paid,Monthly
P001495,2021-08-26,216.19,216.19,Paid,Monthly
P001495,2021-09-25,216.19,216.19,Paid,Monthly
P001495,2021-10-25,216.19,216.19,Paid,Monthly
P001495,2021-11-24,216.19,216.19,Paid,Monthly
P001495,2021-12-24,216.19,216.19,Paid,Monthly
P001495,2022-01-23,216.19,216.19,Paid,Monthly
P001495,2022-02-22,216.19,216.19,Paid,Monthly
P001495,2022-03-24,216.19,216.19,Paid,Monthly
P001495,2022-04-23,216.19,216.19,Paid,Monthly
P001495,2022-05-23,216.19,216.19,Paid,Monthly
P001495,2022-06-22,216.19,216.19,Paid,Monthly
P001496,2022-08-10,155.85,155.85,Paid,Quarterly
P001496,2022-11-08,155.85,155.85,Paid,Quarterly
P001496,2023-02-06,155.85,0.0,Missed,Quarterly
P001496,2023-05-07,155.85,155.85,Paid,Quarterly
P001497,2019-03-05,103.71,103.71,Paid,Monthly
P001497,2019-04-04,103.71,103.71,Paid,Monthly
P001497,2019-05-04,103.71,103.71,Paid,Monthly
P001497,2019-06-03,103.71,103.71,Paid,Monthly
P001497,2019-07-03,103.71,103.71,Paid,Monthly
P001497,2019-08-02,103.71,103.71,Paid,Monthly
P001497,2019-09-01,103.71,103.71,Paid,Monthly
P001497,2019-10-01,103.71,103.71,Paid,Monthly
P001497,2019-10-31,103.71,103.71,Paid,Monthly
P001497,2019-11-30,103.71,103.71,Paid,Monthly
P001497,2019-12-30,103.71,0.0,Missed,Monthly
P001497,2020-01-29,103.71,103.71,Paid,Monthly
P001499,2021-09-07,101.48,101.48,Paid,Monthly
P001499,2021-10-07,101.48,101.48,Paid,Monthly
P001499,2021-11-06,101.48,101.48,Paid,Monthly
P001499,2021-12-06,101.48,101.48,Paid,Monthly
P001499,2022-01-05,101.48,101.48,Paid,Monthly
P001499,2022-02-04,101.48,101.48,Paid,Monthly
P001499,2022-03-06,101.48,101.48,Paid,Monthly
P001499,2022-04-05,101.48,101.48,Paid,Monthly
P001499,2022-05-05,101.48,0.0,Missed,Monthly
P001499,2022-06-04,101.48,101.48,Paid,Monthly
P001499,2022-07-04,101.48,101.48,Paid,Monthly
P001499,2022-08-03,101.48,106.55,Late,Monthly
P001500,2021-04-02,53.17,53.17,Paid,Monthly
P001500,2021-05-02,53.17,53.17,Paid,Monthly
P001500,2021-06-01,53.17,53.17,Paid,Monthly
P001500,2021-07-01,53.17,53.17,Paid,Monthly
P001500,2021-07-31,53.17,53.17,Paid,Monthly
P001500,2021-08-30,53.17,53.17,Paid,Monthly
P001500,2021-09-29,53.17,53.17,Paid,Monthly
P001500,2021-10-29,53.17,53.17,Paid,Monthly
P001500,2021-11-28,53.17,53.17,Paid,Monthly
P001500,2021-12-28,53.17,53.17,Paid,Monthly
P001500,2022-01-27,53.17,53.17,Paid,Monthly
P001500,2022-02-26,53.17,53.17,Paid,Monthly
P001501,2021-05-23,346.54,346.54,Paid,Semi-Annual
P001502,2022-11-06,65.02,65.02,Paid,Monthly
P001502,2022-12-06,65.02,65.02,Paid,Monthly
P001502,2023-01-05,65.02,65.02,Paid,Monthly
P001502,2023-02-04,65.02,65.02,Paid,Monthly
P001502,2023-03-06,65.02,65.02,Paid,Monthly
P001502,2023-04-05,65.02,65.02,Paid,Monthly
P001502,2023-05-05,65.02,65.02,Paid,Monthly
P001502,2023-06-04,65.02,65.02,Paid,Monthly
P001502,2023-07-04,65.02,65.02,Paid,Monthly
P001502,2023-08-03,65.02,65.02,Paid,Monthly
P001502,2023-09-02,65.02,65.02,Paid,Monthly
P001502,2023-10-02,65.02,65.02,Paid,Monthly
P001503,2019-08-10,454.37,454.37,Paid,Quarterly
P001503,2019-11-08,454.37,454.37,Paid,Quarterly
P001504,2021-10-01,80.78,80.78,Paid,Monthly
P001504,2021-10-31,80.78,80.78,Paid,Monthly
P001504,2021-11-30,80.78,80.78,Paid,Monthly
P001504,2021-12-30,80.78,80.78,Paid,Monthly
P001504,2022-01-29,80.78,80.78,Paid,Monthly
P001504,2022-02-28,80.78,80.78,Paid,Monthly
P001504,2022-03-30,80.78,80.78,Paid,Monthly
P001504,2022-04-29,80.78,80.78,Paid,Monthly
P001504,2022-05-29,80.78,80.78,Paid,Monthly
P001504,2022-06-28,80.78,80.78,Paid,Monthly
P001504,2022-07-28,80.78,80.78,Paid,Monthly
P001504,2022-08-27,80.78,80.78,Paid,Monthly
P001505,2022-12-29,248.86,248.86,Paid,Quarterly
P001505,2023-03-29,248.86,248.86,Paid,Quarterly
P001505,2023-06-27,248.86,248.86,Paid,Quarterly
P001505,2023-09-25,248.86,248.86,Paid,Quarterly
P001506,2021-06-27,411.88,411.88,Paid,Semi-Annual
P001507,2019-05-31,43.76,43.76,Paid,Monthly
P001507,2019-06-30,43.76,43.76,Paid,Monthly
P001507,2019-07-30,43.76,43.76,Paid,Monthly
P001507,2019-08-29,43.76,43.76,Paid,Monthly
P001507,2019-09-28,43.76,43.76,Paid,Monthly
P001507,2019-10-28,43.76,43.76,Paid,Monthly
P001507,2019-11-27,43.76,43.76,Paid,Monthly
P001507,2019-12-27,43.76,43.76,Paid,Monthly
P001507,2020-01-26,43.76,43.76,Paid,Monthly
P001507,2020-02-25,43.76,43.76,Paid,Monthly
P001507,2020-03-26,43.76,43.76,Paid,Monthly
P001507,2020-04-25,43.76,43.76,Paid,Monthly
P001508,2019-06-15,252.62,252.62,Paid,Monthly
P001508,2019-07-15,252.62,252.62,Paid,Monthly
P001508,2019-08-14,252.62,252.62,Paid,Monthly
P001508,2019-09-13,252.62,252.62,Paid,Monthly
P001508,2019-10-13,252.62,252.62,Paid,Monthly
P001508,2019-11-12,252.62,252.62,Paid,Monthly
P001508,2019-12-12,252.62,252.62,Paid,Monthly
P001508,2020-01-11,252.62,252.62,Paid,Monthly
P001508,2020-02-10,252.62,252.62,Paid,Monthly
P001508,2020-03-11,252.62,252.62,Paid,Monthly
P001508,2020-04-10,252.62,252.62,Paid,Monthly
P001508,2020-05-10,252.62,252.62,Paid,Monthly
P001509,2020-10-21,360.51,360.51,Paid,Semi-Annual
P001510,2022-05-30,401.56,401.56,Paid,Quarterly
P001510,2022-08-28,401.56,401.56,Paid,Quarterly
P001510,2022-11-26,401.56,401.56,Paid,Quarterly
P001510,2023-02-24,401.56,401.56,Paid,Quarterly
P001511,2019-10-31,59.91,59.91,Paid,Monthly
P001511,2019-11-30,59.91,59.91,Paid,Monthly
P001511,2019-12-30,59.91,59.91,Paid,Monthly
P001511,2020-01-29,59.91,59.91,Paid,Monthly
P001511,2020-02-28,59.91,59.91,Paid,Monthly
P001511,2020-03-29,59.91,59.91,Paid,Monthly
P001511,2020-04-28,59.91,59.91,Paid,Monthly
