artist_id|full_name|nationality|gender|birth_year|death_year
5045|Michael Rothenstein|British|Male||
5046|H. A. Rothholz|British|Male|1919|2000
5047|Mark Rothko|American|Male|1903|1970
5049|H. D. Rothschild|American|Male|1907|
5050|Arthur Rothstein|American|Male|1915|1985
5051|Paul Rotterdam|American|Male|1939|
5052|François Rouan|French|Male|1943|
5053|Georges Rouault|French|Male|1871|1958
5054|Kosti Ruohomaa|American|||
5055|Gaston Roullet|French|Male|1847|1925
5056|Henri Rousseau|French|Male|1844|1910
5057|Louis Rousseau|French|Male|1811|1874
5058|Ker-Xavier Roussel|French|Male|1867|1944
5059|Gaston Louis Roux|French|Male|1904|1988
5061|Rowe|British|||
5062|David Rowland|American|Male|1924|
5063|John Roy|American|Male|1930|2001
5064|L. Roy|French|||
5065|Pierre Roy|French|Male|1880|1950
5066|Olga Rozanova|Russian|Female|1886|1918
5067|Félix Rozen|French|Male|1938|2013
5068|Richards Ruben|American|Male|1925|1998
5069|Ernö Rubik|Hungarian|Male|1944|
5070|Reuven Rubin|Israeli|Male|1893|1974
5071|Leo Rubinfien|American|Male|1953|
5072|Mabel Rubli|Argentine|Female|1933|
5075|Dorothy Ruddick|American|Female|1925|
5076|Paul Rudolph|American|Male|1918|1997
5077|Anton Rüegg|Swiss|Male||
5078|Antonio Ruiz|Mexican|Male|1897|1964
5079|Gregory Rukavina|American|Male||
5080|Knut Rumohr|Norwegian|Male|1916|2002
5081|Robert Miles Runyan|American|Male|1925|
5082|Margit Ruoff|German|Female|1937|
5083|Sheron Rupp|American|Female|1943|
5084|Allen Ruppersberg|American|Male|1944|
5086|Edward Ruscha|American|Male|1937|
5088|Henry Rushburg|British|Male||
5090|Irving Rusinow|American|Male|1914|1990
5091|Andrew Joseph Russell|American|Male|1830|1902
5092|Deane Russell|Canadian|Male||
5093|Morgan Russell|American|Male|1886|1953
5094|Mario Russo|Italian|Male|1925|
5095|Reiner Ruthenbeck|German|Male|1937|2016
5096|Viktor Rutz|Swiss|Male|1913|
5097|Anne Ryan|American|Female|1889|1954
5098|Robert Ryman|American|Male|1930|
5099|Théo van Rysselberghe|Belgian|Male|1862|1926
5102|Betye Saar|American|Female|1926|
5103|Eero Saarinen|American|Male|1910|1961
5104|Roland Sabatier|French|Male|1942|
5105|Lino Sabattini|Italian|Male|1925|
5106|José Sabogal|Peruvian|Male|1888|1956
5107|Deli Sacilotto|Canadian|Male||
5108|Rolf Sackenheim|German|Male||
5110|George Sadek|American|Male|1928|
5112|Donald Saff|American|Male|1937|
5114|Saint-Edme|French|||
5116|Kiyoshi Saito|Japanese|Male|1907|1997
5117|Takako Saito|American|Female|1929|
5118|Asao Sakamoto|Japanese|Male|1950|
5119|Ben Sakoguchi|American|Male|1938|
5120|Jack Sal|American|Male|1954|
5121|Ibrahim El Salahi|Sudanese|Male|1930|
5122|Attilio Salemme|American|Male|1911|1955
5123|Charles Salisbury|British|Male||
5124|David Salle|American|Male|1952|
5125|Steve Salmieri|American|Male|1945|
5126|Erich Salomon|German|Male|1886|1944
5127|John Salt|British|Male|1937|
5128|Axel Salto|Danish|Male|1889|1961
5129|Alberto Salvati|Italian|Male|1935|
5131|Dana Salvo|American|Male|1952|
5132|Auguste Salzmann|French|Male|1824|1872
5133|Mohan B. Samant|Indian|Male|1926|2004
5134|Lucas Samaras|American|Male|1936|
5136|Roberto Sambonet|Italian|Male|1924|1995
5137|Gilván Samico|Brazilian|Male|1928|
5138|Ralph Samuels|American|Male||
5139|America Sanchez|Spanish|Female|1939|
5140|Emilio Sanchez|American|Male|1921|1999
5141|Humberto Jaimes Sanchez|Venezuelan|Male|1930|2003
5143|Fred Sandback|American|Male|1943|2003
5144|Willem Jacob Henri Berend Sandberg|Dutch|Male|1897|1984
5145|August Sander|German|Male|1876|1964
5146|Ludwig Sander|American|Male|1906|1975
5147|Benita Sanders|Canadian|Female||
5148|Joop Sanders|American|Male|1921|
5149|Douglas Sandhage|American|Male|1947|
5150|Armin Sandig|German|Male||
5151|Barbara Sandler|American|Female|1943|
5152|Arturo Sandoval|American|Male|1942|
5154|Alberto Sani|Italian|Male|1900|1964
5155|Juvenal Sansó|Spanish|Male|1929|
5157|Tomas Santa Rosa Junior|Brazilian|Male||
5159|Pasquale (Patsy) Santo|American|Male|1893|1975
5160|Giuseppe Santomaso|Italian|Male|1907|1990
5161|Pasquale Santoro|Italian|Male|1933|
5162|Richard Sapper|German|Male|1932|2015
5163|Alan Saret|American|Male|1944|
5164|Gino Sarfatti|Italian|Male|1912|1985
5166|Sarkis (Sarkis Zabunyan)|French|Male|1938|
5167|Paul Sarkisian|American|Male|1928|
5168|Timo Sarpaneva|Finnish|Male|1926|2006
5169|Enrico Sarsini|American|Male|1938|
5170|Takao Sasai|Japanese|Male|1956|
5171|Aligi Sassu|Italian|Male|1912|2000
5172|Ado Sato|Japanese|Male|1936|1994
5173|Koichi Sato|Japanese|Male|1944|
5174|Key Sato|Japanese|Male|1906|1978
5176|Michel Sauer|German|Male|1949|
5177|Saul|American|||
5178|Peter Saul|American|Male|1934|
5179|David Saunders|American|Male|1954|
5180|Raymond Saunders|American|Male|1934|
5181|Antonio Saura|Spanish|Male|1930|1998
5182|C. R. Savage|American|Male|1832|1909
5183|Naomi Savage|American|Female|1927|2005
5184|Angelo Savelli|Italian|Male|1911|1995
5185|Raymond Savignac|French|Male|1907|2002
5186|Tad Savinar|American|Male|1950|
5188|Sawada Tetsuro|Japanese|Male|1933|1998
5189|Jan Sawka|Polish|Male|1946|2012
5190|Dietrich Sayler|Romanian|Male||
5191|Jeffrey Scales|American|Male|1954|
5193|Emilio Scanavino|Italian|Male|1922|
5194|Italo Scanga|American|Male|1932|2001
5195|Concetta Scaravaglione|American|Female|1900|1975
5196|Afra Scarpa|Italian|Female|1937|
5197|Carlo Scarpa|Italian|Male|1906|1978
5198|Tobia Scarpa|Italian|Male|1935|
5199|Salvatore Scarpitta|American|Male|1919|2007
5200|Christian Schad|German|Male|1894|1982
5201|Fritz Schaefler|German|Male|1888|1954
5202|Louis Schanker|American|Male|1903|1981
5203|Philip von Schantz|Swedish|Male|1928|
5204|Miriam Schapiro|American|Female|1923|2015
5205|Edwin Scharff|German|Male|1887|1955
5206|Josef Scharl|American|Male|1896|1954
5207|Bezalel Schatz|Israeli|Male|1913|
5208|Xanti Schawinsky|American|Male|1904|1979
5209|Stephen Scheer|American|Male|1954|
5210|Roman Scheidl|German|Male||
5211|Sherril Schell|American|Male|1877|1967
5212|Gustav Schenk|German|Male|1905|1969
5213|Chris Schiavo|American|Male|1961|
5214|Elso Schiavo|Swiss|Male|1934|
5215|Egon Schiele|Austrian|Male|1890|1918
5216|Moik Schiele|Swiss|Female|1938|1993
5218|Adolf Ferdinand Schinnerer|German|Male|1876|1949
5219|Oskar Schlemmer|German|Male|1888|1943
5220|John Schlesinger|American|Male|1954|
5221|Rudolf Schlichter|German|Male|1890|1955
5223|Edwin Schlossberg|American|Male|1945|
5224|Eberhard Schlotter|German|Male||
5225|Peter Schlumbohm|American|Male|1896|1962
5226|Regina Schmeken|German|Female|1955|
5227|Elsa Schmid|American|Female|1897|1970
5228|Georg Schmid|Austrian|Male|1928|
5229|Wilhelm Schmid|Swiss|Male|1892|1971
5230|Joost Schmidt|German|Male|1893|1948
5231|Arnold Schmidt|American|Male|1930|1993
5232|Arthur Schmidt|German|Male|1908|
5233|Charlotte Schmidt|German|Female||
5234|Julius Schmidt|American|Male|1923|
5235|Katherine Schmidt|American|Female|1898|1978
5236|Louis A. Schmidt|American|Male|1857|1935
5237|Marianna Schmidt|Canadian|Female||
5238|Michael Schmidt|German|Male|1945|2014
5239|Otto Schmidt|Austrian|Male|1849|
5240|Wolfgang Schmidt|German|Male|1930|
5241|Helmut Schmidt-Rhen|German|Male|1936|
5242|Karl Schmidt-Rottluff|German|Male|1884|1976
5243|José Manuel Schmill|Mexican|Male||
5244|Hans Schmithals|German|Male|1878|1964
5245|Julian Schnabel|American|Male|1951|
5246|Schneck|American|||
5247|Gérard Schneider|French|Male|1896|1986
5248|Martin Schneider|American|Male|1926|
5249|Robert Schneider|American|Male|1942|
5251|Toni Schneiders|German|Male|1920|
5252|Bob Schnepf|American|Male|1937|
5253|Klaus A. Schnitzer|American|Male|1944|
5254|Max Schnitzler|American|Male|1903|1999
5255|Ernst Schoedsack|American|Male|1898|1979
5256|Otto Schoff|German|Male|1884|1938
5257|Nicolas Schöffer|French|Male|1912|1992
5258|Fritz Scholder|American|Male|1937|2005
5259|Laurence Scholder|American|Male|1942|
5260|Georg Scholz|German|Male|1890|1945
5261|Philipp Scholz Rittermann|Peruvian|Male|1955|
5262|Ben Schonzeit|American|Male|1942|
5263|Rudolf Schoofs|German|Male||
5264|Chicago School of Design||||
5265|Elmer Schooley|American|Male|1916|2007
5266|Jan J. Schoonhoven|Dutch|Male|1914|1994
5267|John Schott|American|Male|1944|
5268|Karl Schrag|American|Male|1912|1995
5270|Lothar Schreyer|German|Male|1886|1966
5271|Georg Schrimpf|German|Male|1889|1938
5272|Gotthard Schuh|Swiss|Male|1897|1969
5273|Paul (Geert Paul Hendrikus) Schuitema|Dutch|Male|1897|1973
5274|Richard Schultz|American|Male|1926|
5275|Bernard Schultze|German|Male|1915|
5276|Heinz Schulz-Neudamm|German|Male|1899|1969
5277|Emil Schumacher|German|Male|1912|
5278|Esti Schur|Israeli|Female||
5279|Elfi Schuselka|Austrian|Female||
5280|Colin Schuster|Australian|Male|1931|
5281|Thomas Schütte|German|Male|1954|
5282|Peter Schuyff|Dutch|Male|1958|
5283|Carlos Schwabe|Swiss|Male|1866|1926
5284|Aubrey Schwartz|American|Male|1928|
5285|Douglas Schwartz|American|Male|1944|
5286|Manfred Schwartz|American|Male|1909|1970
5287|Robin Schwartz|American|Female|1957|
5288|Hannes Schwarz|Austrian|Male|1926|
5289|Reiner Schwarz|German|||
5290|William Schwedler|American|Male|1942|1982
5291|Emma Gismondi Schweinberger|Italian|Female|1934|
5293|Kurt Schwitters|German|Male|1887|1948
5294|Peter Sciascin|American|Male||
5295|Carlos Scliar|Brazilian|Male|1920|2001
5296|John Scofield|American|Male|1950|
5297|Antonio Scordia|Italian|Male|1918|
5298|Joe Scorsone|American|Male|1942|
5299|Douglas Scott|British|Male|1914|
5300|Patrick Scott|Irish|Male|1921|2014
5301|S. Scott|French|||
5302|Tim Scott|British|Male|1937|
5303|William Scott|British|Male|1913|1989
5305|Sean Scully|American|Male|1945|
5307|Gilbert H. Seaver|American|Male|1916|1977
5308|James Seawright|American|Male|1936|
5309|J. Pascal Sébah|Turkish|Male|1838|1890
5310|James A. Sebastian|American|Male|1942|
5311|Carole Seborovski|American|Female|1960|
5312|Arthur Secunda|American|Male|1927|
5313|Paul Adolf Seehaus|German|Male|1891|1919
5314|George H. Seeley|American|Male|1880|1955
5315|Richard Seewald|German|Male|1889|1976
5316|George Segal|American|Male|1924|2000
5317|Lasar Segall|Brazilian|Male|1891|1957
5318|André Dunoyer de Segonzac|French|Male|1884|1974
5319|Antonio Segui|Argentine|Male|1934|
5320|Armand Séguin|French|Male|1869|1903
5321|Jochen Seidel|German|Male|1924|1971
5322|Roderick Seidenberg|American|Male|1889|1973
5323|Friedrich Seidenstücker|German|Male|1882|1966
5324|Doris Seidler|American|Female|1912|2010
5325|Judy Seigel|American|Female|1930|
5326|Seikino Junichiro|Japanese|Male||
5327|Alfred Seiland|Austrian|Male||
5328|Peter Sekaer|American|Male|1901|1950
5329|Hakuyu Seki|Japanese|Male|1907|
5330|Kenjiro Sekiguchi|Japanese|Male||
5331|Jun'ichiro Sekino|Japanese|Male|1914|1988
5332|Sonia Sekula|Swiss|Female|1918|1963
5333|Jason Seley|American|Male|1919|1983
5334|Colin Self|British|Male|1941|
5335|Charles Seliger|American|Male|1926|2009
5336|Paul Seligman|American|Male|1924|
5337|Kurt Seligmann|American|Male|1900|1962
5338|David Seltzer|American|Male|1947|
5339|Sandra Semchuk|Canadian|Female|1948|
5340|Eusebio Sempere|Spanish|Male|1924|
5341|Jan Senbergs|Australian|Male|1939|
5343|Luis Seoane|Argentine|Male|1910|1979
5344|Artemio Sepulveda|Mexican|Male|1935|
5345|Séraphine Louis|French|Female|1864|1942
5346|Keisuke Serizawa|Japanese|Male|1895|1984
5347|Ismael González de la Serna|Spanish|Male|1898|1968
5348|Iaroslav Serpan|French|Male|1922|1976
5349|Richard Serra|American|Male|1938|
5350|Daniel Serra-Badué|Cuban|Male|1914|1996
5351|Elena Serrano|Cuban|Female||
5352|Pablo Serrano|Spanish|Male|1910|1985
5353|Paul Sérusier|French|Male|1864|1927
5354|Victor Servranckx|Belgian|Male|1897|1965
5355|Jaroslav Serych|Czech|Male|1923|
5356|W. G. Sesser|American|||
5358|Georges-Pierre Seurat|French|Male|1859|1891
5360|Gino Severini|Italian|Male|1883|1966
5362|Ron Sewell|American|Male|1937|
5363|Lynn Sexton|American|Female||
5364|David Seymour|American|Male|1911|1956
5365|L. A. Shafer|American|Male|1866|1940
5366|Ben Shahn|American|Male|1898|1969
5368|Li-Fa Shaih|Taiwanese|Male|1938|
5369|Ted Shaine|American|Male|1947|
5370|Shalom Of Safed (Shalom Moskowitz)|Israeli|Male|1895|1980
5372|David Shapiro|American|Male|1944|
5373|Joel Shapiro|American|Male|1941|
5374|Honoré Sharrer|American|Female|1920|2009
5375|Dmitri M. Shashurin|Russian|Male|1919|
5376|Charles G. Shaw|American|Male|1892|1974
5377|John Shaw|American|Male|1948|
5378|John Byam Shaw|British|Male|1872|1919
5379|Robert Shaw|American|Male|1949|
5380|Susan Shaw|American|Female|1951|
5381|Judith Shea|American|Female|1948|
5383|Charles Sheeler|American|Male|1883|1965
5384|Musya Sheeler|American|Female||
5386|Peter Shelton|American|Male|1951|
5388|Alexander Semenovitch Shenderov|Russian|Male||
5389|John E. Sheridan|American|Male||
5390|Otis Shepard|American|Male|1894|1969
5391|A. F. Sherman|American|Male||
5392|Cindy Sherman|American|Female|1954|
5393|Sarai Sherman|American|Female|1922|
5394|James Sherwood|American|Male|1951|
5395|William J. Shew|American|Male|1820|1903
5396|Alan Shields|American|Male|1944|2005
5397|Jody Shields|American|Female|1952|
5398|Tamami Shima|Japanese|Female|1937|1999
5399|Kinsuke Shimada|Japanese|Male||
5400|Shinagawa Takumi|Japanese|Male|1908|2009
5401|Everett Shinn|American|Male|1873|1953
5402|Ushio Shinohara|Japanese|Male|1932|
5403|Mieko Shiomi|Japanese|Female|1938|
5404|Akiko Shirai|Japanese|Female||
5405|Jun Shiraoka|Japanese|Male|1944|
5407|Melissa Shook|American|Female|1939|
5409|Stephen Shore|American|Male|1947|
5411|Kenneth Showell|American|Male|1939|
5413|José María Sicilia|Spanish|Male|1954|
5414|Walter Richard Sickert|British|Male|1860|1942
5415|Thomas Sicurella|American|Male|1960|
5416|Arthur Siegel|American|Male|1913|1978
5417|Irene Siegel|American|Female|1932|
5418|Siegriest|American|||
5420|Maurice Sievan|American|Male|1898|1981
5421|Paul Signac|French|Male|1863|1935
5423|Jean Signovert|French|Male|1919|1981
5424|Michael Sigrin (formerly Michael Emanuel Cohen)|American|Male||
5425|Oli Sihvonen|American|Male|1921|1991
5426|Todd Siler|American|Male|1953|
5427|Sewell Sillman|American|Male|1924|1992
5428|Joyce Sills|American|Female|1940|
5429|Thomas Sills|American|Male|1914|2000
5430|Carlos Silva|Argentine|Male|1930|1987
5431|Rex (Reginald C.) Silver|British|Male|1879|1965
5432|Stanley Silver|American|Male||
5433|Walter Silver|American|Male|1923|1998
5434|Silverman|American|||
5435|Louis Silverstein|American|Male|1919|2011
5436|Jeffrey Silverthorne|American|Male|1946|
5437|Charles Simart|French|Male|1806|1857
5438|Jerome Simon|American|Male|1942|
5440|V. Simon|Russian|||
5441|Charles Simonds|American|Male|1945|
5442|Robert J. Simone|American|Male|1945|
5443|David Simpson|American|Male|1928|
5444|Iain Sinclair|British|Male|1943|
5445|James Sinclair (14th Earl of Caithness)|British|Male|1821|1881
5446|Michael Singer|American|Male|1945|
5447|Raghubir Singh|Indian|Male|1942|1999
5450|Art Sinsabaugh|American|Male|1924|1983
5451|Renée Sintenis|German|Female|1888|1965
5452|Mitchell Siporin|American|Male|1910|1976
5453|Clara E. Sipprell|American|Female|1885|1975
5454|David Alfaro Siqueiros|Mexican|Male|1896|1974
5455|Mario Sironi|Italian|Male|1885|1961
5456|Aaron Siskind|American|Male|1903|1991
5457|SITE (Sculpture in the Environment)|American||1970|
5458|Vasily Yakovlovich Sitnikov|Russian|Male|1915|1987
5459|Harold Sitterle|American|Male|1921|1993
5460|Trudi Sitterle|American|Female|1921|2001
5461|W.H.L. Skeen and Company|British|||
5462|Birgit Skiöld|Swedish|Female|1923|1982
5463|Finn Sködt|Danish|Male|1944|
5464|Nancy Skolos|American|Female|1955|
5466|Hella Skowronski|American|Female||
5467|Skunder (Skunder Boghossian)|Ethiopian|Male|1937|2003
5468|Slechinsky|German|||
5469|Max Slevogt|German|Male|1868|1932
5470|Clarissa Sligh|American|Female|1939|
5471|John Sloan|American|Male|1871|1951
5472|Sandi Slone|American|Female|1939|
5473|J. Sluijters|Dutch|Male|1881|1957
5474|Howard Smagula|American|Male|1942|
5475|Neal Small|American|Male|1937|
5476|Yves De Smet|Belgian|Male|1946|
5478|Beuford Smith|American|Male|1941|
5479|Charles Smith|American|Male|1893|1987
5480|David Smith|American|Male|1906|1965
5481|Gordon A. Smith|Canadian|Male|1919|
5482|G. E. Kidder Smith|American|Male|1913|1997
5483|Jack Smith|American|Male|1932|1989
5484|Joel Smith|American|Male|1929|
5485|Keith Smith|American|Male|1938|
5486|Kiki Smith|American|Female|1954|
5487|Kimber Smith|American|Male|1922|1981
5488|Leon Polk Smith|American|Male|1906|1996
5489|Michael A. Smith|American|Male|1942|
5490|Mike Smith|American|Male|1951|
5491|Moishe Smith|American|Male|1929|
5492|Patricia Smith|American|Female||
5493|Richard Smith|British|Male|1931|2016
5494|Tony Smith|American|Male|1912|1980
5495|Vincent Smith|American|Male|1929|2003
5496|W. Eugene Smith|American|Male|1918|1978
5497|Robert Smithson|American|Male|1938|1973
5498|Kenneth Snelson|American|Male|1927|2016
5500|Michael Snow|Canadian|Male|1929|
5501|Joan Snyder|American|Female|1940|
5502|Giorgio Soavi|Italian|Male|1923|
5503|Janet Sobel|American|Female|1894|1968
5505|Howard Sochurek|American|Male|1924|1994
5506|Giacomo Soffiantino|Italian|Male||
5507|Otto Soglow|American|Male|1900|1975
5508|Sage Sohier|American|Female|1954|
5509|Ap Sok|Dutch|Male|1917|2004
5510|Jaume SOLÁ Terrades|Spanish|Male||
5511|Susana Solano|Spanish|Female|1946|
5513|Ronni G. Solbert|American|Male||
5515|Carlos Soler|Argentine|Male||
5516|Arthur Soll|American|Male||
5517|Rosalind Fox Solomon|American|Female|1930|
5518|Skidmore Owings & Merrill|American||1936|
5519|Francesco Somaini|Italian|Male|1926|2005
5520|Frederick Sommer|American|Male|1905|1999
5522|K.R.H. Sonderborg|Danish|Male|1923|
5523|Jack Sonenberg|American|Male|1925|
5524|Alan Sonfist|American|Male|1946|
5525|Eve Sonneman|American|Female|1946|
5526|Keith Sonnier|American|Male|1941|
5527|Sumi Sonobe|Japanese|Male||
5528|Wayne Sorce|American|Male|1946|
5529|Jørgen Haugen Sørensen|Danish|Male|1934|
5530|Juan Soriano|Mexican|Male|1920|2006
5531|Savely Sorine|Russian|Male|1887|1953
5533|Steven Sorman|American|Male|1948|
5534|László Sós|Hungarian|Male|1922|
5535|Jesús Rafael Soto|Venezuelan|Male|1923|2005
5536|Ettore Sottsass|Italian|Male|1917|2007
5537|Sergei Soudeikine|Russian|Male|1882|1946
5538|Pierre Soulages|French|Male|1919|
5541|Southworth and Hawes|American|||
5543|Chaim Soutine|French|Male|1893|1943
5544|Louis Soutter|Swiss|Male|1871|1942
5545|Al Souza|American|Male|1944|
5547|Pravoslav Sovak|Czech|Male|1926|
5548|Moses Soyer|American|Male|1899|1974
5549|Raphael Soyer|American|Male|1899|1987
5550|Luigi Spacal|Italian|Male||
5551|Giuseppe Spagnulo|Italian|Male|1936|
5552|Gregory Spaid|American|Male|1946|
5553|Marko Spalatin|American|Male|1945|
5554|Merle Spandorfer|American|Female|1934|
5555|Michael Spano|American|Male|1949|
5556|Elizabeth Sparhawk-Jones|American|Female|1885|1971
5557|Paul Sparks|American|Male|1942|
5558|Gil Spear|American|Male||
5559|Eugene Speicher|American|Male|1883|1962
5560|Andrew Spence|American|Male|1947|
5561|Niles Spencer|American|Male|1893|1952
5562|Stanley Spencer|British|Male|1891|1959
5563|Nicholas Sperakis|American|Male|1943|
5564|Nancy Spero|American|Female|1926|2009
5565|Alan Spigelman|American|Male|1939|
5566|Lino Eneas Spilimbergo|Argentine|Male|1896|1964
5567|Paul Spina|American|Male|1937|
5568|Serge Spitzer|American|Male|1951|2012
5569|Daniel Spoerri|Swiss|Male|1930|
5570|Hans Jurgen Spohn|German|Male|1934|
5571|Walter E. Spradbery|British|Male|1889|1969
5572|Ferdinand Springer|German|Male||
5573|Charles W. Springman|American|Male|1940|
5574|Benton Spruance|American|Male|1904|1967
5575|Everett Spruce|American|Male|1908|2002
5576|Stephen Spurrier|Australian|Male||
5577|Carlos Maria Miguel Squirru|Argentine|Male|1934|
5578|Jerzy Srokowski|Polish|Male|1910|1971
5579|St. Armand|American|||
5580|Friedrich St. Florian|American|Male|1932|
5581|J. Allen St. John|American|Male|1872|1957
5583|Peter Stackpole|American|Male|1913|
