investment_id,fund_id,investor_class,investor_id,call_date,investment_amount
INV001331,FUND012,ClassA,CA_2357,2024-09-20,452159
INV001332,FUND012,ClassA,CA_2357,2024-01-06,191021
INV001333,FUND012,ClassB,CB_9058,2023-06-11,860217
INV001334,FUND012,ClassB,CB_2992,2020-09-23,1747644
INV001335,FUND012,ClassB,CB_2992,2022-05-14,1541544
INV001336,FUND012,ClassB,CB_9058,2024-06-15,1796107
INV001337,FUND012,ClassB,CB_9063,2020-08-15,1249595
INV001338,FUND012,ClassB,CB_8544,2024-10-06,1214921
INV001339,FUND012,ClassB,CB_8544,2024-03-03,236516
INV001340,FUND012,ClassB,CB_2992,2023-08-04,1879495
INV001341,FUND012,ClassB,CB_8544,2020-12-27,383465
INV001342,FUND012,ClassB,CB_9058,2021-08-27,1584782
INV001343,FUND012,ClassB,CB_2992,2022-08-09,217242
INV001344,FUND012,ClassB,CB_9058,2023-03-20,745987
INV001345,FUND012,ClassB,CB_9058,2024-07-16,1858629
INV001346,FUND012,ClassB,CB_8544,2022-08-03,1240873
INV001347,FUND012,ClassB,CB_8544,2020-03-16,1405232
INV001348,FUND012,ClassB,CB_9058,2021-08-22,1633727
INV001349,FUND012,ClassB,CB_8544,2021-07-11,270057
INV001350,FUND012,ClassB,CB_9063,2022-05-16,1780868
INV001351,FUND012,ClassB,CB_9058,2024-07-13,885202
INV001352,FUND012,ClassB,CB_9063,2023-05-13,521060
INV001353,FUND012,ClassB,CB_9063,2024-08-31,298951
INV001354,FUND012,ClassB,CB_8544,2021-08-22,1082990
INV001355,FUND012,ClassB,CB_2992,2023-05-23,1034392
INV001356,FUND012,ClassB,CB_8544,2024-11-04,1129423
INV001357,FUND012,ClassB,CB_8544,2020-05-06,1119329
INV001358,FUND012,ClassB,CB_9063,2024-01-21,1725210
INV001359,FUND012,ClassB,CB_2992,2024-12-26,743267
INV001360,FUND012,ClassB,CB_9058,2021-11-11,218634
INV001361,FUND012,ClassB,CB_9058,2020-10-07,545797
INV001362,FUND012,ClassB,CB_9063,2022-06-14,1623514
INV001363,FUND012,ClassB,CB_9058,2022-05-31,208954
INV001364,FUND012,ClassB,CB_2992,2023-11-04,1238759
INV001365,FUND012,ClassB,CB_8544,2022-10-06,1275776
INV001366,FUND012,ClassB,CB_9063,2020-06-24,1102463
INV001367,FUND012,ClassB,CB_2992,2022-02-01,726015
INV001368,FUND012,ClassB,CB_9058,2020-03-24,529650
INV001369,FUND012,ClassB,CB_9063,2020-12-11,1744245
INV001370,FUND012,ClassB,CB_9058,2024-06-15,339909
INV001371,FUND012,ClassB,CB_9063,2021-02-11,374729
INV001372,FUND012,ClassB,CB_9058,2024-01-01,412212
INV001373,FUND012,ClassB,CB_9058,2020-03-12,1744939
INV001374,FUND012,ClassB,CB_2992,2024-02-27,580174
INV001375,FUND012,Institutional,IN_5949,2024-05-18,9462366
INV001376,FUND012,Institutional,IN_3282,2020-04-11,6849672
INV001377,FUND012,Institutional,IN_4728,2020-01-05,8418497
INV001378,FUND012,Institutional,IN_3282,2024-10-03,4144450
INV001379,FUND012,Institutional,IN_6648,2022-03-02,8275090
INV001380,FUND012,Institutional,IN_3282,2024-03-04,9644337
INV001381,FUND012,Institutional,IN_5777,2020-06-25,3322463
INV001382,FUND012,Institutional,IN_6648,2024-12-04,8247863
INV001383,FUND012,Institutional,IN_5777,2024-04-14,4734504
INV001384,FUND012,Institutional,IN_5777,2020-04-29,7419450
INV001385,FUND012,Institutional,IN_3282,2024-06-09,4300098
INV001386,FUND012,Institutional,IN_5777,2023-07-19,5890761
INV001387,FUND012,Institutional,IN_5949,2023-02-20,1963089
INV001388,FUND012,Institutional,IN_5777,2021-08-01,8582832
INV001389,FUND012,Institutional,IN_6648,2021-05-21,7785095
INV001390,FUND012,Institutional,IN_3282,2022-08-08,4503869
INV001391,FUND012,Institutional,IN_3282,2023-09-07,2728879
INV001392,FUND012,Institutional,IN_5949,2024-05-26,7910426
INV001393,FUND012,Institutional,IN_5777,2021-10-29,7110112
INV001394,FUND012,Institutional,IN_5949,2022-01-07,1954619
INV001395,FUND012,Institutional,IN_5949,2021-10-17,3612386
INV001396,FUND012,Institutional,IN_6648,2020-07-22,4435296
INV001397,FUND012,Institutional,IN_5949,2023-01-13,6906590
INV001398,FUND012,Institutional,IN_4728,2020-04-16,3064075
INV001399,FUND012,Institutional,IN_5777,2021-01-18,7310254
INV001400,FUND012,Institutional,IN_5949,2022-06-20,8064156
INV001401,FUND012,Institutional,IN_6648,2022-10-06,8099129
INV001402,FUND012,Institutional,IN_4728,2020-02-28,1535289
INV001403,FUND012,Institutional,IN_5949,2021-11-14,9159635
INV001404,FUND012,Institutional,IN_6648,2021-07-16,9418328
INV001405,FUND012,Institutional,IN_6648,2020-12-13,1382100
INV001406,FUND012,Institutional,IN_5777,2020-03-01,2760728
INV001407,FUND012,Institutional,IN_3282,2023-08-07,7584152
INV001408,FUND012,Institutional,IN_6648,2021-10-01,5432913
INV001409,FUND012,Institutional,IN_5949,2021-11-13,6798392
INV001410,FUND012,Institutional,IN_5949,2020-05-11,4936039
INV001411,FUND012,Institutional,IN_5949,2020-04-11,3103498
INV001412,FUND013,ClassA,CA_3940,2021-08-10,90197
INV001413,FUND013,ClassA,CA_1532,2024-10-29,480042
INV001414,FUND013,ClassA,CA_3682,2023-09-23,212400
INV001415,FUND013,ClassA,CA_1532,2021-03-19,74882
INV001416,FUND013,ClassA,CA_3940,2020-04-09,64342
INV001417,FUND013,ClassA,CA_3940,2023-08-20,137565
INV001418,FUND013,ClassA,CA_1532,2023-05-03,171183
INV001419,FUND013,ClassA,CA_3682,2024-07-03,224117
INV001420,FUND013,ClassA,CA_1532,2024-02-04,338686
INV001421,FUND013,ClassA,CA_3940,2021-08-24,308559
INV001422,FUND013,ClassA,CA_3940,2020-10-14,53512
INV001423,FUND013,ClassA,CA_3940,2023-05-14,81977
INV001424,FUND013,ClassA,CA_3940,2024-03-26,122280
INV001425,FUND013,ClassA,CA_3682,2024-12-10,179899
INV001426,FUND013,ClassA,CA_1532,2023-03-10,224073
INV001427,FUND013,ClassA,CA_3682,2021-04-12,67325
INV001428,FUND013,ClassA,CA_3940,2021-01-17,119725
INV001429,FUND013,ClassA,CA_3682,2020-08-20,382256
INV001430,FUND013,ClassA,CA_1532,2024-10-13,257428
INV001431,FUND013,ClassA,CA_1532,2020-12-28,99596
INV001432,FUND013,ClassA,CA_3940,2024-11-22,228915
INV001433,FUND013,ClassA,CA_1532,2021-11-25,398927
INV001434,FUND013,ClassA,CA_1532,2021-01-31,174376
INV001435,FUND013,ClassA,CA_3682,2023-02-07,394551
INV001436,FUND013,ClassA,CA_3682,2023-03-06,135768
INV001437,FUND013,ClassA,CA_3682,2021-03-18,392488
INV001438,FUND013,ClassA,CA_3682,2022-03-08,311468
INV001439,FUND013,ClassA,CA_1532,2023-03-04,71286
INV001440,FUND013,ClassA,CA_1532,2021-05-14,276645
INV001441,FUND013,ClassA,CA_3682,2022-05-18,478007
INV001442,FUND013,ClassA,CA_3682,2024-08-20,337369
INV001443,FUND013,ClassA,CA_3682,2020-12-28,135862
INV001444,FUND013,ClassA,CA_3940,2023-09-22,324501
INV001445,FUND013,ClassA,CA_1532,2024-04-19,341693
INV001446,FUND013,ClassA,CA_3940,2024-12-22,479816
INV001447,FUND013,ClassA,CA_1532,2023-10-07,349303
INV001448,FUND013,ClassA,CA_1532,2022-11-05,146170
INV001449,FUND013,ClassA,CA_3682,2023-10-09,159221
INV001450,FUND013,ClassA,CA_3682,2022-07-05,325852
INV001451,FUND013,ClassA,CA_3682,2020-09-01,401369
INV001452,FUND013,ClassB,CB_5998,2024-08-26,734275
INV001453,FUND013,ClassB,CB_5998,2021-04-18,1359818
INV001454,FUND013,ClassB,CB_5998,2020-02-20,671061
INV001455,FUND013,ClassB,CB_5998,2023-04-01,1896274
INV001456,FUND013,ClassB,CB_5539,2022-07-24,896668
INV001457,FUND013,ClassB,CB_5539,2021-04-02,337768
INV001458,FUND013,ClassB,CB_5539,2020-02-06,1295868
INV001459,FUND013,ClassB,CB_5998,2020-01-19,361078
INV001460,FUND013,ClassB,CB_5539,2023-08-21,956445
INV001461,FUND013,ClassB,CB_7613,2023-06-11,916105
INV001462,FUND013,ClassB,CB_7613,2024-09-14,952494
INV001463,FUND013,ClassB,CB_5998,2020-11-18,870776
INV001464,FUND013,ClassB,CB_5539,2024-11-06,1016380
INV001465,FUND013,ClassB,CB_7613,2024-08-15,312286
INV001466,FUND013,ClassB,CB_5539,2021-06-14,1843074
INV001467,FUND013,ClassB,CB_7613,2023-05-23,609569
INV001468,FUND013,ClassB,CB_5539,2021-02-03,558952
INV001469,FUND013,ClassB,CB_7613,2020-01-26,1989314
INV001470,FUND013,ClassB,CB_5539,2021-06-09,1045696
INV001471,FUND013,ClassB,CB_7613,2020-06-07,1325738
INV001472,FUND013,ClassB,CB_5998,2023-09-29,1171664
INV001473,FUND013,ClassB,CB_5998,2024-07-23,435894
INV001474,FUND013,ClassB,CB_5539,2024-09-22,1849620
INV001475,FUND013,ClassB,CB_5998,2020-04-12,547610
INV001476,FUND013,ClassB,CB_5998,2023-12-22,1871027
INV001477,FUND013,ClassB,CB_5998,2024-05-28,1800594
INV001478,FUND013,ClassB,CB_5539,2023-10-10,891610
INV001479,FUND013,ClassB,CB_5539,2022-08-03,399406
INV001480,FUND013,ClassB,CB_7613,2024-08-01,1559849
INV001481,FUND013,ClassB,CB_5539,2023-06-04,709831
INV001482,FUND013,ClassB,CB_5998,2023-03-20,1072975
INV001483,FUND013,Institutional,IN_8409,2022-06-07,3693691
INV001484,FUND013,Institutional,IN_8409,2021-01-03,5264010
INV001485,FUND013,Institutional,IN_3121,2020-04-09,3406013
INV001486,FUND013,Institutional,IN_8409,2020-06-22,4515881
INV001487,FUND013,Institutional,IN_3121,2024-08-12,7902327
INV001488,FUND013,Institutional,IN_8409,2023-06-25,8239741
INV001489,FUND013,Institutional,IN_3121,2022-07-01,7803120
INV001490,FUND013,Institutional,IN_3121,2024-11-12,5335558
INV001491,FUND013,Institutional,IN_8409,2020-02-18,9824598
INV001492,FUND013,Institutional,IN_2473,2024-08-26,8497171
INV001493,FUND013,Institutional,IN_2473,2022-02-10,6539282
INV001494,FUND013,Institutional,IN_3121,2022-08-17,5477691
INV001495,FUND013,Institutional,IN_2473,2023-08-08,1734869
INV001496,FUND013,Institutional,IN_2473,2023-08-11,2720156
INV001497,FUND013,Institutional,IN_8409,2020-03-15,3648752
INV001498,FUND013,Institutional,IN_3121,2020-01-29,1941781
INV001499,FUND013,Institutional,IN_3121,2021-09-30,8351616
INV001500,FUND013,Institutional,IN_3121,2020-07-28,4005115
INV001501,FUND013,Institutional,IN_8409,2021-11-19,3178216
INV001502,FUND013,Institutional,IN_8409,2023-04-12,2874422
INV001503,FUND013,Institutional,IN_3121,2024-04-18,9868661
INV001504,FUND013,Institutional,IN_3121,2021-06-05,6529474
INV001505,FUND013,Institutional,IN_8409,2020-04-26,8157635
INV001506,FUND013,Institutional,IN_3121,2024-06-30,6168072
INV001507,FUND013,Institutional,IN_2473,2024-04-03,4882909
INV001508,FUND013,Institutional,IN_2473,2023-01-18,8225062
INV001509,FUND013,Institutional,IN_2473,2023-03-12,8017425
INV001510,FUND013,Institutional,IN_3121,2020-10-07,3388557
INV001511,FUND013,Institutional,IN_2473,2021-04-02,8690201
INV001512,FUND013,Institutional,IN_8409,2023-06-02,5702449
INV001513,FUND013,Institutional,IN_8409,2022-09-27,7905208
INV001514,FUND013,Institutional,IN_3121,2024-09-22,7839785
INV001515,FUND013,Institutional,IN_8409,2023-06-14,4376711
INV001516,FUND013,Institutional,IN_3121,2024-07-21,1982894
INV001517,FUND013,Institutional,IN_8409,2024-05-04,3314193
INV001518,FUND013,Institutional,IN_8409,2022-07-20,5475072
INV001519,FUND013,Institutional,IN_3121,2024-12-09,5880347
INV001520,FUND013,Institutional,IN_8409,2023-01-12,1734789
INV001521,FUND013,Institutional,IN_3121,2024-05-18,8257600
INV001522,FUND013,Institutional,IN_2473,2024-10-05,1048510
INV001523,FUND013,Institutional,IN_8409,2021-01-05,2655413
INV001524,FUND013,Institutional,IN_2473,2020-09-05,8580338
INV001525,FUND013,Institutional,IN_8409,2024-12-21,1674388
INV001526,FUND013,Institutional,IN_2473,2023-06-22,6491143
INV001527,FUND013,Institutional,IN_8409,2021-11-01,8611751
INV001528,FUND013,Institutional,IN_2473,2021-12-13,4448546
INV001529,FUND013,Institutional,IN_3121,2023-02-12,2685359
INV001530,FUND013,Institutional,IN_8409,2021-12-20,4185750
INV001531,FUND013,Institutional,IN_8409,2021-09-10,7261125
INV001532,FUND013,Institutional,IN_2473,2024-08-07,4119860
INV001533,FUND014,ClassA,CA_5984,2024-06-10,470033
INV001534,FUND014,ClassA,CA_7164,2021-03-10,66720
INV001535,FUND014,ClassA,CA_5984,2021-04-29,292706
INV001536,FUND014,ClassA,CA_5984,2024-03-03,108346
INV001537,FUND014,ClassA,CA_7164,2021-12-19,123594
INV001538,FUND014,ClassA,CA_5984,2021-01-26,436743
INV001539,FUND014,ClassA,CA_5984,2024-11-24,113984
INV001540,FUND014,ClassA,CA_7164,2024-09-17,224206
INV001541,FUND014,ClassA,CA_7164,2020-04-28,116081
INV001542,FUND014,ClassA,CA_6773,2022-06-28,362445
INV001543,FUND014,ClassA,CA_4566,2024-10-29,351434
INV001544,FUND014,ClassA,CA_5984,2022-03-12,424262
INV001545,FUND014,ClassA,CA_6773,2022-01-22,321426
INV001546,FUND014,ClassA,CA_6773,2021-10-11,367314
INV001547,FUND014,ClassA,CA_6773,2022-11-09,100789
INV001548,FUND014,ClassA,CA_7164,2023-08-28,386104
INV001549,FUND014,ClassA,CA_7164,2021-10-17,89263
INV001550,FUND014,ClassA,CA_5984,2024-01-14,118336
INV001551,FUND014,ClassA,CA_4566,2023-10-21,273476
INV001552,FUND014,ClassA,CA_7164,2021-02-24,284702
INV001553,FUND014,ClassA,CA_4566,2024-02-16,474947
INV001554,FUND014,ClassA,CA_7164,2024-08-30,453873
INV001555,FUND014,ClassA,CA_6773,2024-08-17,312870
INV001556,FUND014,ClassA,CA_6773,2024-12-29,401651
INV001557,FUND014,ClassA,CA_4566,2023-04-25,251851
INV001558,FUND014,ClassA,CA_4566,2022-02-23,421729
INV001559,FUND014,ClassA,CA_6773,2021-05-31,148122
INV001560,FUND014,ClassA,CA_4566,2023-04-11,288300
INV001561,FUND014,ClassA,CA_7164,2021-07-12,159615
INV001562,FUND014,ClassA,CA_6773,2021-07-30,330830
INV001563,FUND014,ClassA,CA_5984,2022-04-12,186496
INV001564,FUND014,ClassB,CB_7897,2023-01-09,758132
INV001565,FUND014,ClassB,CB_7897,2023-07-11,291892
INV001566,FUND014,ClassB,CB_9522,2024-12-22,961299
INV001567,FUND014,ClassB,CB_7897,2020-11-22,1572135
INV001568,FUND014,ClassB,CB_9522,2020-03-01,795061
INV001569,FUND014,ClassB,CB_8688,2024-12-15,1061393
INV001570,FUND014,ClassB,CB_9522,2024-01-07,1940090
INV001571,FUND014,ClassB,CB_7897,2021-05-01,1705334
INV001572,FUND014,ClassB,CB_8688,2023-06-04,1288505
INV001573,FUND014,ClassB,CB_9522,2024-07-15,1357560
INV001574,FUND014,ClassB,CB_8688,2022-11-12,874166
INV001575,FUND014,ClassB,CB_9522,2020-05-30,320403
INV001576,FUND014,ClassB,CB_7897,2024-01-19,1211983
INV001577,FUND014,ClassB,CB_7897,2024-03-30,971838
INV001578,FUND014,ClassB,CB_9522,2020-06-21,1457160
INV001579,FUND014,ClassB,CB_8688,2020-12-11,1787093
INV001580,FUND014,ClassB,CB_8688,2023-12-21,1677568
INV001581,FUND014,ClassB,CB_9522,2023-11-23,1924780
INV001582,FUND014,ClassB,CB_9522,2022-01-10,663177
INV001583,FUND014,ClassB,CB_8688,2021-08-10,1401069
INV001584,FUND014,ClassB,CB_7897,2023-01-26,1966092
INV001585,FUND014,ClassB,CB_9522,2020-07-31,1565995
INV001586,FUND014,ClassB,CB_8688,2024-06-18,1885212
INV001587,FUND014,ClassB,CB_8688,2023-01-18,1178765
INV001588,FUND014,ClassB,CB_9522,2022-01-04,1687293
INV001589,FUND014,ClassB,CB_7897,2022-10-15,1180386
INV001590,FUND014,ClassB,CB_8688,2021-10-22,600792
INV001591,FUND014,ClassB,CB_8688,2022-11-06,1127312
INV001592,FUND014,ClassB,CB_7897,2020-10-16,616332
INV001593,FUND014,ClassB,CB_8688,2022-05-18,1688201
INV001594,FUND014,ClassB,CB_8688,2020-02-18,1801851
INV001595,FUND014,ClassB,CB_7897,2020-10-21,1753389
INV001596,FUND014,ClassB,CB_9522,2021-08-02,567345
INV001597,FUND014,ClassB,CB_7897,2022-06-08,964345
INV001598,FUND014,ClassB,CB_9522,2020-04-20,1332639
INV001599,FUND014,ClassB,CB_8688,2020-03-19,1269748
INV001600,FUND014,ClassB,CB_9522,2020-04-23,644645
INV001601,FUND014,ClassB,CB_8688,2023-04-15,949953
INV001602,FUND014,ClassB,CB_9522,2023-01-03,1669607
INV001603,FUND014,ClassB,CB_7897,2023-01-03,1208529
INV001604,FUND014,ClassB,CB_9522,2024-10-31,1239552
INV001605,FUND014,ClassB,CB_7897,2024-07-17,1696647
INV001606,FUND014,ClassB,CB_8688,2020-03-15,1255782
INV001607,FUND014,ClassB,CB_8688,2021-12-27,1472611
INV001608,FUND014,ClassB,CB_8688,2024-10-19,1132176
INV001609,FUND014,ClassB,CB_9522,2023-02-15,826236
INV001610,FUND014,ClassB,CB_7897,2023-09-01,1183936
INV001611,FUND014,ClassB,CB_8688,2023-07-05,1881476
INV001612,FUND014,Institutional,IN_3667,2023-04-06,7070467
INV001613,FUND014,Institutional,IN_3305,2024-05-21,2445517
INV001614,FUND014,Institutional,IN_3667,2024-01-29,2387878
INV001615,FUND014,Institutional,IN_6968,2024-11-23,1317569
INV001616,FUND014,Institutional,IN_3667,2022-03-31,7465778
INV001617,FUND014,Institutional,IN_6968,2020-12-14,1064491
INV001618,FUND014,Institutional,IN_1002,2023-06-13,3808958
INV001619,FUND014,Institutional,IN_3667,2023-08-20,1610570
INV001620,FUND014,Institutional,IN_8792,2021-03-20,5005386
INV001621,FUND014,Institutional,IN_6968,2020-08-29,3690222
INV001622,FUND014,Institutional,IN_3667,2022-08-18,9066036
INV001623,FUND014,Institutional,IN_6968,2023-01-23,6645609
INV001624,FUND014,Institutional,IN_8792,2022-07-01,8686556
INV001625,FUND014,Institutional,IN_6968,2020-03-07,9644352
INV001626,FUND014,Institutional,IN_1002,2021-01-10,2700435
INV001627,FUND014,Institutional,IN_8792,2024-05-24,9498433
INV001628,FUND014,Institutional,IN_3667,2024-03-16,9084248
INV001629,FUND014,Institutional,IN_6968,2023-12-31,1053853
INV001630,FUND014,Institutional,IN_6968,2022-09-16,6766747
INV001631,FUND014,Institutional,IN_3305,2021-08-30,2962791
INV001632,FUND014,Institutional,IN_6968,2023-05-25,2152545
INV001633,FUND014,Institutional,IN_3305,2023-06-09,5347478
INV001634,FUND014,Institutional,IN_8792,2023-11-06,4446767
INV001635,FUND014,Institutional,IN_6968,2024-07-05,5798300
INV001636,FUND014,Institutional,IN_3667,2023-12-05,8201126
INV001637,FUND014,Institutional,IN_3667,2022-11-16,8332326
INV001638,FUND014,Institutional,IN_1002,2024-03-22,1206050
INV001639,FUND014,Institutional,IN_8792,2022-02-12,7263902
INV001640,FUND014,Institutional,IN_8792,2024-07-27,6442004
INV001641,FUND014,Institutional,IN_1002,2020-05-18,3769938
INV001642,FUND014,Institutional,IN_3305,2020-01-06,7808004
INV001643,FUND014,Institutional,IN_8792,2023-09-13,8677820
INV001644,FUND014,Institutional,IN_3305,2022-04-06,6713505
INV001645,FUND014,Institutional,IN_3667,2024-02-04,4134302
INV001646,FUND014,Institutional,IN_3305,2022-10-09,4620324
INV001647,FUND014,Institutional,IN_1002,2024-09-18,5400964
INV001648,FUND014,Institutional,IN_6968,2022-10-24,2766493
INV001649,FUND014,Institutional,IN_3667,2024-04-23,9166538
INV001650,FUND014,Institutional,IN_3305,2024-09-11,6767663
INV001651,FUND014,Institutional,IN_3305,2022-07-24,3510747
INV001652,FUND014,Institutional,IN_1002,2023-01-22,1622859
INV001653,FUND014,Institutional,IN_3667,2022-03-13,5746961
INV001654,FUND014,Institutional,IN_8792,2021-02-28,2554154
INV001655,FUND014,Institutional,IN_3305,2022-11-27,6376605
INV001656,FUND015,ClassA,CA_7813,2022-03-30,79308
INV001657,FUND015,ClassA,CA_4131,2023-04-11,161870
INV001658,FUND015,ClassA,CA_3794,2023-09-24,96335
INV001659,FUND015,ClassA,CA_9929,2021-08-15,434480
INV001660,FUND015,ClassA,CA_4131,2024-09-15,389834
INV001661,FUND015,ClassA,CA_4131,2021-04-10,96306
INV001662,FUND015,ClassA,CA_4131,2021-10-08,447703
INV001663,FUND015,ClassA,CA_2752,2024-08-12,196561
INV001664,FUND015,ClassA,CA_3381,2021-02-12,141685
INV001665,FUND015,ClassA,CA_3794,2020-06-10,60399
INV001666,FUND015,ClassA,CA_3794,2021-09-19,389544
INV001667,FUND015,ClassA,CA_3794,2023-09-14,462642
INV001668,FUND015,ClassA,CA_9929,2020-12-02,347517
INV001669,FUND015,ClassA,CA_3381,2024-02-23,380796
INV001670,FUND015,ClassA,CA_4131,2022-09-14,471903
INV001671,FUND015,ClassA,CA_7813,2020-11-07,182582
INV001672,FUND015,ClassA,CA_7813,2024-09-15,414489
INV001673,FUND015,ClassA,CA_7813,2024-08-15,223409
INV001674,FUND015,ClassA,CA_2752,2024-01-13,151043
INV001675,FUND015,ClassA,CA_2752,2021-06-20,260752
INV001676,FUND015,ClassA,CA_2752,2020-01-04,232235
INV001677,FUND015,ClassA,CA_7813,2023-05-04,238046
INV001678,FUND015,ClassA,CA_2752,2024-11-30,177772
INV001679,FUND015,ClassA,CA_2752,2021-02-03,285231
INV001680,FUND015,ClassA,CA_7813,2024-10-27,488507
INV001681,FUND015,ClassA,CA_4131,2023-07-23,144355
INV001682,FUND015,ClassA,CA_3794,2024-12-18,51894
INV001683,FUND015,ClassA,CA_4131,2022-09-30,392423
INV001684,FUND015,ClassA,CA_7813,2020-09-25,415135
INV001685,FUND015,ClassA,CA_7813,2023-07-02,87625
INV001686,FUND015,ClassA,CA_2752,2022-06-02,92013
INV001687,FUND015,ClassA,CA_3794,2020-09-13,447683
INV001688,FUND015,ClassA,CA_4131,2021-02-07,299231
INV001689,FUND015,ClassB,CB_9963,2021-05-07,1886791
INV001690,FUND015,ClassB,CB_4867,2022-03-29,1002195
INV001691,FUND015,ClassB,CB_7904,2021-06-09,1342827
INV001692,FUND015,ClassB,CB_6652,2020-12-18,1714238
INV001693,FUND015,ClassB,CB_4049,2023-06-10,274577
INV001694,FUND015,ClassB,CB_7904,2020-10-16,441617
INV001695,FUND015,ClassB,CB_4554,2022-06-06,787747
INV001696,FUND015,ClassB,CB_4867,2020-03-16,382709
INV001697,FUND015,ClassB,CB_3832,2020-09-27,1035207
INV001698,FUND015,ClassB,CB_7904,2022-01-12,1353516
INV001699,FUND015,ClassB,CB_7904,2020-07-27,1180693
INV001700,FUND015,ClassB,CB_6652,2020-06-15,1892848
INV001701,FUND015,ClassB,CB_4554,2022-05-07,1904737
INV001702,FUND015,ClassB,CB_9963,2021-11-07,798020
INV001703,FUND015,ClassB,CB_6652,2020-12-22,1685319
INV001704,FUND015,ClassB,CB_4049,2021-12-19,860791
INV001705,FUND015,ClassB,CB_3832,2024-07-12,1916297
INV001706,FUND015,ClassB,CB_4554,2020-12-28,1268308
INV001707,FUND015,ClassB,CB_5781,2020-09-12,927227
INV001708,FUND015,ClassB,CB_7904,2023-08-31,980484
INV001709,FUND015,ClassB,CB_3832,2020-10-03,396934
INV001710,FUND015,ClassB,CB_4554,2024-06-20,1832369
INV001711,FUND015,ClassB,CB_4554,2022-12-01,1063716
INV001712,FUND015,ClassB,CB_3832,2023-04-26,1995491
INV001713,FUND015,ClassB,CB_7904,2022-09-21,870318
INV001714,FUND015,ClassB,CB_4867,2022-04-13,867467
INV001715,FUND015,ClassB,CB_7904,2020-06-08,390834
INV001716,FUND015,ClassB,CB_4049,2024-05-31,1419953
INV001717,FUND015,ClassB,CB_4867,2021-10-21,1678235
INV001718,FUND015,ClassB,CB_4554,2021-01-24,1255584
INV001719,FUND015,ClassB,CB_3832,2023-12-31,618688
INV001720,FUND015,Institutional,IN_6582,2020-10-23,6624829
INV001721,FUND015,Institutional,IN_1142,2021-05-26,3761161
INV001722,FUND015,Institutional,IN_6582,2024-08-27,1221368
INV001723,FUND015,Institutional,IN_8502,2024-04-18,5447985
INV001724,FUND015,Institutional,IN_6582,2020-07-26,1670260
